"gene_symbol","gene_id","chromosome","gene_entrez_id","gene_name"
"Mir7b",500739746,"17",723883,"microRNA 7b"
"Mir7j",500707840,"3",102465198,"microRNA 7j"
"Mir7k",500713133,"5",102465309,"microRNA 7k"
"Mir802",500738119,"16",791074,"microRNA 802"
"Mir804",500726851,"11",100049547,"microRNA 804"
"Mir8090",500742612,"19",102465883,"microRNA 8090"
"Mir8091",500742432,"19",102465884,"microRNA 8091"
"Mir8092",500742418,"19",102466881,"microRNA 8092"
"Mir8093",500702987,"2",102465885,"microRNA 8093"
"Mir8094",500739233,"17",102465886,"microRNA mir-8094"
"Mir8095",500737250,"16",102465887,"microRNA 8095"
"Mir8096",500700739,"1",102466882,"microRNA 8096"
"Mir8097",500735485,"15",102465888,"microRNA 8097"
"Mir8098",500734490,"14",102465889,"microRNA 8098"
"Mir8099-1",500707093,"3",102465890,"microRNA 8099-1"
"Mir8099-2",500730251,"12",102466888,"microRNA 8099-2"
"Mir8100",500726747,"11",102465996,"microRNA 8100"
"Mir8101",500728445,"11",102465892,"microRNA 8101"
"Mir8102",500728197,"11",102466256,"microRNA 8102"
"Mir8103",500728174,"11",102465893,"microRNA 8103"
"Mir8104",500725931,"10",102466884,"microRNA 8104"
"Mir8105",500726066,"10",102465894,"microRNA 8105"
"Mir8106",500724028,"9",102465896,"microRNA 8106"
"Mir8107",500723789,"9",102466885,"microRNA mir-8107"
"Mir8108",500719987,"8",102467006,"microRNA 8108"
"Mir8109",500720916,"8",102465898,"microRNA 8109"
"Mir8110",500720980,"8",102465899,"microRNA 8110"
"Mir8111",500720829,"8",102466886,"microRNA 8111"
"Mir8112",500714432,"6",102465900,"microRNA 8112"
"Mir8113",500715316,"6",102465901,"microRNA 8113"
"Mir8114",500701570,"1",102466257,"microRNA mir-8114"
"Mir8115",500712534,"5",102465902,"microRNA mir-8115"
"Mir8116",500712828,"5",102466887,"microRNA 8116"
"Mir8117",500711404,"5",102465903,"microRNA 8117"
"Mir8118",500708367,"4",102465904,"microRNA 8118"
"Mir8119",500709894,"4",102465997,"microRNA 8119"
"Mir8120",500706548,"3",102465905,"microRNA 8120"
"Mir871",500743692,"X",100124478,"microRNA 871"
"Mir872",500709175,"4",100124456,"microRNA 872"
"Mir873a",500708412,"4",100124457,"microRNA 873a"
"Mir873b",500708411,"4",102465229,"microRNA 873b"
"Mir874",500732044,"13",100124491,"microRNA 874"
"Mir875",500735474,"15",100124469,"microRNA 875"
"Mir876",500708410,"4",100124458,"microRNA 876"
"Mir877",500739284,"17",100124459,"microRNA 877"
"Mir878",500743690,"X",100124479,"microRNA 878"
"Mir879",500710783,"5",100124492,"microRNA 879"
"Mir880",500743689,"X",100124480,"microRNA 880"
"Mir881",500743691,"X",100124460,"microRNA 881"
"Mir882",500730534,"12",100124461,"microRNA 882"
"Mir883a",500743684,"X",100124462,"microRNA 883a"
"Mir883b",500743685,"X",100124493,"microRNA 883b"
"Mir9-1",500706814,"3",387133,"microRNA 9-1"
"Mir9-2",500732545,"13",723967,"microRNA 9-2"
"Mir9-3",500717957,"7",723968,"microRNA 9-3"
"Mir92-1",500735078,"14",751549,"microRNA 92-1"
"Mir92-2",500743494,"X",723942,"microRNA 92-2"
"Mir92b",500706869,"3",100124470,"microRNA 92b"
"Mir93",500712885,"5",723885,"microRNA 93"
"Mir935",500715824,"7",104795667,"microRNA mir-935"
"Mir96",500713507,"6",723886,"microRNA 96"
"Mir9768",500719715,"8",104797311,"microRNA mir-9768"
"Mir9769",500716970,"7",104795949,"microRNA mir-9769"
"Mir98",500744841,"X",723947,"microRNA 98"
"Mir99a",500737888,"16",387229,"microRNA 99a"
"Mir99ahg",500737885,"16",77994,"Mir99a and Mirlet7c-1 host gene (non-protein coding)"
"Mir99b",500738502,"17",387230,"microRNA 99b"
"Mira",500713999,"6",100736249,"mistral long non-coding RNA"
"Mirc35hg",500713505,"6",101447999,"microRNA cluster 35, host gene"
"Mirg",500730564,"12",100040724,"miRNA containing gene"
"Mirlet7a-1",500731797,"13",387244,"microRNA let7a-1"
"Mirlet7a-2",500722446,"9",723965,"microRNA let7a-2"
"Mirlet7b",500736336,"15",387245,"microRNA let7b"
"Mirlet7bhg",500736334,"15",102800312,"MIRLET7B host gene (non-protein coding)"
"Mirlet7c-1",500737889,"16",387246,"microRNA let7c-1"
"Mirlet7c-2",500736335,"15",723966,"microRNA let7c-2"
"Mirlet7d",500731795,"13",387247,"microRNA let7d"
"Mirlet7e",500738503,"17",387248,"microRNA let7e"
"Mirlet7f-1",500731796,"13",387252,"microRNA let7f-1"
"Mirlet7f-2",500744840,"X",387253,"microRNA let7f-2"
"Mirlet7g",500723613,"9",387249,"microRNA let7g"
"Mirlet7i",500725934,"10",387251,"microRNA let7i"
"Mis12",500727475,"11",67139,"MIS12 homolog (yeast)"
"Mis18a",500738049,"16",66578,"MIS18 kinetochore protein homolog A (S. pombe)"
"Mis18bp1",500729745,"12",217653,"MIS18 binding protein 1"
"Misp",500725172,"10",78906,"mitotic spindle positioning"
"Mitd1",500700058,"1",69028,"MIT, microtubule interacting and transport, domain containing 1"
"Mitf",500714885,"6",17342,"microphthalmia-associated transcription factor"
"Mixl1",500702071,"1",27217,"Mix1 homeobox-like 1 (Xenopus laevis)"
"Mki67",500719277,"7",17345,"antigen identified by monoclonal antibody Ki 67"
"Mkks",500704840,"2",59030,"McKusick-Kaufman syndrome"
"Mkl1",500736174,"15",223701,"MKL (megakaryoblastic leukemia)/myocardin-like 1"
"Mkl2",500736990,"16",239719,"MKL/myocardin-like 2"
"Mkln1",500713544,"6",27418,"muskelin 1, intracellular mediator containing kelch motifs"
"Mkln1os",500713543,"6",100503869,"muskelin 1, intracellular mediator containing kelch motifs, opposite strand"
"Mknk1",500709501,"4",17346,"MAP kinase-interacting serine/threonine kinase 1"
"Mknk2",500725235,"10",17347,"MAP kinase-interacting serine/threonine kinase 2"
"Mkrn1",500713657,"6",54484,"makorin, ring finger protein, 1"
"Mkrn1-ps1",500711770,"5",353327,"makorin, ring finger protein 1, pseudogene 1"
"Mkrn2",500715065,"6",67027,"makorin, ring finger protein, 2"
"Mkrn2os",500715064,"6",70291,"makorin, ring finger protein 2, opposite strand"
"Mkrn3",500717755,"7",22652,"makorin, ring finger protein, 3"
"Mks1",500727974,"11",380718,"Meckel syndrome, type 1"
"Mkx",500740302,"18",210719,"mohawk homeobox"
"Mlana",500742219,"19",77836,"melan-A"
"Mlc1",500736382,"15",170790,"megalencephalic leukoencephalopathy with subcortical cysts 1 homolog (human)"
"Mlec",500712351,"5",109154,"malectin"
"Mlf1",500706566,"3",17349,"myeloid leukemia factor 1"
"Mlf2",500715292,"6",30853,"myeloid leukemia factor 2"
"Mlh1",500723813,"9",17350,"mutL homolog 1 (E. coli)"
"Mlh3",500730086,"12",217716,"mutL homolog 3 (E coli)"
"Mlip",500723195,"9",69642,"muscular LMNA-interacting protein"
"Mlkl",500721383,"8",74568,"mixed lineage kinase domain-like"
"Mllt1",500739783,"17",64144,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1"
"Mllt10",500702586,"2",17354,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10"
"Mllt11",500707099,"3",56772,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11"
"Mllt3",500709081,"4",70122,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3"
"Mllt4",500738411,"17",17356,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4"
"Mllt6",500728191,"11",246198,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6"
"Mlnr-ps",500734716,"14",675957,"motilin receptor, pseudogene"
"Mlph",500700877,"1",171531,"melanophilin"
"Mlst8",500738732,"17",56716,"MTOR associated protein, LST8 homolog (S. cerevisiae)"
"Mlx",500728381,"11",21428,"MAX-like protein X"
"Mlxip",500712561,"5",208104,"MLX interacting protein"
"Mlxipl",500712750,"5",58805,"MLX interacting protein-like"
"Mlycd",500721481,"8",56690,"malonyl-CoA decarboxylase"
"Mmaa",500720744,"8",109136,"methylmalonic aciduria (cobalamin deficiency) type A"
"Mmab",500712318,"5",77697,"methylmalonic aciduria (cobalamin deficiency) type B homolog (human)"
"Mmachc",500709531,"4",67096,"methylmalonic aciduria cblC type, with homocystinuria"
"Mmadhc",500703224,"2",109129,"methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria"
"Mmd",500728019,"11",67468,"monocyte to macrophage differentiation-associated"
"Mmd2",500712983,"5",75104,"monocyte to macrophage differentiation-associated 2"
"Mme",500706502,"3",17380,"membrane metallo endopeptidase"
"Mmel1",500710627,"4",27390,"membrane metallo-endopeptidase-like 1"
"Mmgt1",500743586,"X",236792,"membrane magnesium transporter 1"
"Mmgt2",500727222,"11",216829,"membrane magnesium transporter 2"
"Mmp10",500721811,"9",17384,"matrix metallopeptidase 10"
"Mmp11",500725007,"10",17385,"matrix metallopeptidase 11"
"Mmp12",500721807,"9",17381,"matrix metallopeptidase 12"
"Mmp13",500721806,"9",17386,"matrix metallopeptidase 13"
"Mmp14",500734231,"14",17387,"matrix metallopeptidase 14 (membrane-inserted)"
"Mmp15",500721102,"8",17388,"matrix metallopeptidase 15"
"Mmp16",500708253,"4",17389,"matrix metallopeptidase 16"
"Mmp17",500712671,"5",23948,"matrix metallopeptidase 17"
"Mmp19",500726093,"10",58223,"matrix metallopeptidase 19"
"Mmp1a",500721810,"9",83995,"matrix metallopeptidase 1a (interstitial collagenase)"
"Mmp1b",500721808,"9",83996,"matrix metallopeptidase 1b (interstitial collagenase)"
"Mmp2",500721025,"8",17390,"matrix metallopeptidase 2"
"Mmp20",500721815,"9",30800,"matrix metallopeptidase 20 (enamelysin)"
"Mmp21",500719249,"7",214766,"matrix metallopeptidase 21"
"Mmp23",500710653,"4",26561,"matrix metallopeptidase 23"
"Mmp24",500705203,"2",17391,"matrix metallopeptidase 24"
"Mmp25",500738674,"17",240047,"matrix metallopeptidase 25"
"Mmp27",500721814,"9",234911,"matrix metallopeptidase 27"
"Mmp28",500727855,"11",118453,"matrix metallopeptidase 28 (epilysin)"
"Mmp3",500721809,"9",17392,"matrix metallopeptidase 3"
"Mmp7",500721818,"9",17393,"matrix metallopeptidase 7"
"Mmp8",500721812,"9",17394,"matrix metallopeptidase 8"
"Mmp9",500705424,"2",17395,"matrix metallopeptidase 9"
"Mmrn1",500714154,"6",70945,"multimerin 1"
"Mmrn2",500733620,"14",105450,"multimerin 2"
"Mms19",500742444,"19",72199,"MMS19 (MET18 S. cerevisiae)"
"Mms22l",500708302,"4",212377,"MMS22-like, DNA repair protein"
"Mn1",500712236,"5",433938,"meningioma 1"
"Mnat1",500729863,"12",17420,"menage a trois 1"
"Mnd1",500706719,"3",76915,"meiotic nuclear divisions 1 homolog (S. cerevisiae)"
"Mnd1-ps",500733224,"14",100042415,"Mnd1 retrotransposed pseudogene"
"Mnda",500701964,"1",381308,"myeloid cell nuclear differentiation antigen"
"Mndal",500701962,"1",100040462,"myeloid nuclear differentiation antigen like"
"Mns1",500723123,"9",17427,"meiosis-specific nuclear structural protein 1"
"Mnt",500727597,"11",17428,"max binding protein"
"Mnx1",500711085,"5",15285,"motor neuron and pancreas homeobox 1"
"Moap1",500730347,"12",64113,"modulator of apoptosis 1"
"Mob1a",500714586,"6",232157,"MOB kinase activator 1A"
"Mob1b",500711768,"5",68473,"MOB kinase activator 1B"
"Mob2",500719463,"7",101513,"MOB kinase activator 2"
"Mob3a",500725236,"10",208228,"MOB kinase activator 3A"
"Mob3b",500708397,"4",214944,"MOB kinase activator 3B"
"Mob3c",500709500,"4",100465,"MOB kinase activator 3C"
"Mob4",500700281,"1",19070,"MOB family member 4, phocein"
"Mobp",500723967,"9",17433,"myelin-associated oligodendrocytic basic protein"
"Mocos",500740512,"18",68591,"molybdenum cofactor sulfurase"
"Mocs1",500739649,"17",56738,"molybdenum cofactor synthesis 1"
"Mocs2",500732982,"13",17434,"molybdenum cofactor synthesis 2"
"Mocs3",500705522,"2",69372,"molybdenum cofactor synthesis 3"
"Mog",500739355,"17",17441,"myelin oligodendrocyte glycoprotein"
"Mogat1",500700644,"1",68393,"monoacylglycerol O-acyltransferase 1"
"Mogat2",500718284,"7",233549,"monoacylglycerol O-acyltransferase 2"
"Mogs",500714576,"6",57377,"mannosyl-oligosaccharide glucosidase"
"Mok",500730600,"12",26448,"MOK protein kinase"
"Mon1a",500723680,"9",72825,"MON1 homolog A (yeast)"
"Mon1b",500721420,"8",270096,"MON1 homolog b (yeast)"
"Mon2",500725935,"10",67074,"MON2 homolog (yeast)"
"Morc1",500737638,"16",17450,"microrchidia 1"
"Morc2a",500726217,"11",74522,"microrchidia 2A"
"Morc2b",500739072,"17",240069,"microrchidia 2B"
"Morc3",500738131,"16",338467,"microrchidia 3"
"Morc4",500744653,"X",75746,"microrchidia 4"
"Morf4l1",500723377,"9",21761,"mortality factor 4 like 1"
"Morf4l2",500744608,"X",56397,"mortality factor 4 like 2"
"Morn1",500710637,"4",76866,"MORN repeat containing 1"
"Morn2",500740065,"17",378462,"MORN repeat containing 2"
"Morn3",500712547,"5",74890,"MORN repeat containing 3"
"Morn4",500742449,"19",226123,"MORN repeat containing 4"
"Morn5",500703074,"2",75495,"MORN repeat containing 5"
"Mos",500708106,"4",17451,"Moloney sarcoma oncogene"
"Mospd1",500743521,"X",70380,"motile sperm domain containing 1"
"Mospd2",500745009,"X",76763,"motile sperm domain containing 2"
"Mospd3",500712849,"5",68929,"motile sperm domain containing 3"
"Mospd4",500740898,"18",72076,"motile sperm domain containing 4"
"Mov10",500707356,"3",17454,"Moloney leukemia virus 10"
"Mov10l1",500736385,"15",83456,"Moloney leukemia virus 10-like 1"
"Moxd1",500724359,"10",59012,"monooxygenase, DBH-like 1"
"Moxd2",500713683,"6",194357,"monooxygenase, DBH-like 2"
"Mpc1",500738309,"17",55951,"mitochondrial pyruvate carrier 1"
"Mpc1-ps",500730603,"12",100041649,"mitochondrial pyruvate carrier 1, pseudogene"
"Mpc2",500701764,"1",70456,"mitochondrial pyruvate carrier 2"
"Mpdu1",500727370,"11",24070,"mannose-P-dolichol utilization defect 1"
"Mpdz",500709015,"4",17475,"multiple PDZ domain protein"
"Mpeg1",500741946,"19",17476,"macrophage expressed gene 1"
"Mpg",500726607,"11",268395,"N-methylpurine-DNA glycosylase"
"Mphosph10",500717784,"7",67973,"M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)"
"Mphosph6",500721475,"8",68533,"M phase phosphoprotein 6"
"Mphosph8",500734355,"14",75339,"M-phase phosphoprotein 8"
"Mphosph9",500712590,"5",269702,"M-phase phosphoprotein 9"
"Mpi",500722802,"9",110119,"mannose phosphate isomerase"
"Mpl",500709593,"4",17480,"myeloproliferative leukemia virus oncogene"
"Mplkip",500731154,"13",66308,"M-phase specific PLK1 intereacting protein"
"Mpnd",500739732,"17",68047,"MPN domain containing"
"Mpo",500727972,"11",17523,"myeloperoxidase"
"Mpp1",500743884,"X",17524,"membrane protein, palmitoylated"
"Mpp2",500728433,"11",50997,"membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)"
"Mpp3",500728429,"11",13384,"membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)"
"Mpp4",500700344,"1",227157,"membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)"
"Mpp5",500729943,"12",56217,"membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)"
"Mpp6",500713946,"6",56524,"membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)"
"Mpp7",500740307,"18",75739,"membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7)"
"Mppe1",500741202,"18",225651,"metallophosphoesterase 1"
"Mpped1",500736281,"15",223726,"metallophosphoesterase domain containing 1"
"Mpped2",500704254,"2",77015,"metallophosphoesterase domain containing 2"
"Mprip",500727112,"11",26936,"myosin phosphatase Rho interacting protein"
"Mpst",500736057,"15",246221,"mercaptopyruvate sulfurtransferase"
"Mptx1",500701985,"1",66289,"mucosal pentraxin 1"
"Mptx2",500701948,"1",100504232,"mucosal pentraxin 2"
"Mpv17",500711142,"5",17527,"MpV17 mitochondrial inner membrane protein"
"Mpv17l",500737014,"16",93734,"Mpv17 transgene, kidney disease mutant-like"
"Mpv17l2",500720583,"8",234384,"MPV17 mitochondrial membrane protein-like 2"
"Mpz",500701860,"1",17528,"myelin protein zero"
"Mpzl1",500701768,"1",68481,"myelin protein zero-like 1"
"Mpzl2",500722552,"9",14012,"myelin protein zero-like 2"
"Mpzl3",500722553,"9",319742,"myelin protein zero-like 3"
"Mr1",500701594,"1",15064,"major histocompatibility complex, class I-related"
"Mrap",500738051,"16",77037,"melanocortin 2 receptor accessory protein"
"Mrap2",500723327,"9",244958,"melanocortin 2 receptor accessory protein 2"
"Mras",500723515,"9",17532,"muscle and microspikes RAS"
"Mrc1",500702550,"2",17533,"mannose receptor, C type 1"
"Mrc2",500728550,"11",17534,"mannose receptor, C type 2"
"Mre11a",500721883,"9",17535,"meiotic recombination 11 homolog A (S. cerevisiae)"
"Mreg",500700518,"1",381269,"melanoregulin"
"Mrfap1",500711280,"5",67568,"Morf4 family associated protein 1"
"Mrgbp",500705799,"2",73247,"MRG/MORF4L binding protein"
"Mrgpra1",500717560,"7",233221,"MAS-related GPR, member A1"
"Mrgpra18-ps",500717575,"7",404262,"MAS-related GPR, member A18, pseudogene"
"Mrgpra2a",500717561,"7",668727,"MAS-related GPR, member A2A"
"Mrgpra2b",500717562,"7",235712,"MAS-related GPR, member A2B"
"Mrgpra3",500717567,"7",233222,"MAS-related GPR, member A3"
"Mrgpra4",500717579,"7",235854,"MAS-related GPR, member A4"
"Mrgpra6",500717556,"7",381886,"MAS-related GPR, member A6"
"Mrgpra9",500717558,"7",668725,"MAS-related GPR, member A9"
"Mrgprb1",500717592,"7",233231,"MAS-related GPR, member B1"
"Mrgprb12-ps",500717582,"7",404264,"MAS-related GPR, member B12, pseudogene"
"Mrgprb13",500717589,"7",620137,"MAS-related GPR, member B13"
"Mrgprb2",500717594,"7",243979,"MAS-related GPR, member B2"
"Mrgprb3",500717597,"7",404238,"MAS-related GPR, member B3"
"Mrgprb4",500717587,"7",233230,"MAS-related GPR, member B4"
"Mrgprb5",500717585,"7",404239,"MAS-related GPR, member B5"
"Mrgprb7-ps",500717581,"7",404252,"MAS-related GPR, member B7, pseudogene"
"Mrgprb8",500717591,"7",404240,"MAS-related GPR, member B8"
"Mrgprb9-ps",500717595,"7",404253,"MAS-related GPR, member B9, pseudogene"
"Mrgprc1-ps",500717568,"7",269921,"MAS-related GPR, member C1, pseudogene"
"Mrgprc2-ps",500717578,"7",404254,"MAS-related GPR, member C2, pseudogene"
"Mrgprc3-ps",500717570,"7",404256,"MAS-related GPR, member C3, pseudogene"
"Mrgprc4-ps",500717564,"7",404257,"MAS-related GPR, member C4, pseudogene"
"Mrgprc7-ps",500717573,"7",404255,"MAS-related GPR, member C7, pseudogene"
"Mrgprd",500719556,"7",211578,"MAS-related GPR, member D"
"Mrgpre",500719526,"7",244238,"MAS-related GPR, member E"
"Mrgprf",500719555,"7",211577,"MAS-related GPR, member F"
"Mrgprg",500719525,"7",381974,"MAS-related GPR, member G"
"Mrgprh",500738374,"17",80978,"MAS-related GPR, member H"
"Mrgprx1",500717580,"7",404242,"MAS-related GPR, member X1"
"Mrgprx2",500717593,"7",243978,"MAS-related GPR, member X2"
"Mrgprx3-ps",500717559,"7",100502859,"MAS-related GPR, member X3, pseudogene"
"Mri1",500720854,"8",67873,"methylthioribose-1-phosphate isomerase homolog (S. cerevisiae)"
"Mrm1",500727891,"11",217038,"mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae)"
"Mro",500741283,"18",71263,"maestro"
"Mroh1",500735974,"15",223658,"maestro heat-like repeat family member 1"
"Mroh2a",500700827,"1",100040766,"maestro heat-like repeat family member 2A"
"Mroh2b",500735205,"15",223825,"maestro heat-like repeat family member 2B"
"Mroh3",500701387,"1",76422,"maestro heat-like repeat family member 3"
"Mroh4",500735876,"15",69439,"maestro heat-like repeat family member 4"
"Mroh5",500735862,"15",268816,"maestro heat-like repeat family member 5"
"Mroh6",500735933,"15",223645,"maestro heat-like repeat family member 6"
"Mroh7",500709340,"4",381538,"maestro heat-like repeat family member 7"
"Mroh8",500705259,"2",629499,"maestro heat-like repeat family member 8"
"Mroh9",500701722,"1",78258,"maestro heat-like repeat family member 9"
"Mrpl1",500711905,"5",94061,"mitochondrial ribosomal protein L1"
"Mrpl10",500728172,"11",107732,"mitochondrial ribosomal protein L10"
"Mrpl11",500741588,"19",66419,"mitochondrial ribosomal protein L11"
